StockCode,Description,TotalQuantity,TotalRevenue,TotalOrders,AveragePrice,RevenuePercentage,CumulativeRevenue,ABC_Class,MovementCategory
22737,RIBBON REEL CHRISTMAS PRESENT ,2998,4925.54,381,1.6909326424870466,0.02834875100763926,72.84825638762112,A,Fast Moving
23154,SET OF 4 JAM JAR MAGNETS,2441,4922.01,214,2.0809589041095893,0.028328434232005123,72.87658482185313,A,Fast Moving
23556,LANDMARK FRAME COVENT GARDEN ,435,4912.05,52,12.38076923076923,0.028271109845230052,72.90485593169836,A,Medium Moving
21069,VINTAGE BILLBOARD TEA MUG,4901,4909.400000000001,178,1.232707182320442,0.028255857874853154,72.93311178957322,A,Fast Moving
22335,HEART DECORATION PAINTED ZINC ,8034,4895.1,336,0.6508571428571429,0.028173554789423075,72.96128534436264,A,Fast Moving
23310,BUBBLEGUM RING ASSORTED,11891,4894.83,213,0.4292523364485981,0.02817200081508279,72.98945734517773,A,Fast Moving
22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,2944,4893.84,380,1.6994300518134715,0.0281663029091684,73.0176236480869,A,Fast Moving
22632,HAND WARMER RED POLKA DOT,2592,4876.2,46,1.9858695652173914,0.028064776585602913,73.0456884246725,A,Fast Moving
22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,1746,4872.3,196,2.92979797979798,0.02804233028957653,73.07373075496209,A,Medium Moving
22894,TABLECLOTH RED APPLES DESIGN ,541,4861.95,173,9.242285714285714,0.027982761273198816,73.10171351623528,A,Medium Moving
21155,RED SPOTTY PEG BAG,2561,4858.62,293,2.0435714285714286,0.027963595589668596,73.12967711182495,A,Fast Moving
23543,WALL ART KEEP CALM ,958,4853.5,74,7.835921052631579,0.027934127631808317,73.15761123945676,A,Medium Moving
22378,WALL TIDY RETROSPOT ,3046,4850.66,288,1.9972664359861594,0.027917782123932696,73.18552902158069,A,Fast Moving
22196,SMALL HEART MEASURING SPOONS,5773,4850.5,564,0.8579863481228669,0.027916861250249562,73.21344588283094,A,Fast Moving
85132C,CHARLIE AND LOLA FIGURES TINS,1919,4843.53,191,3.81453125,0.02787674569042805,73.24132262852137,A,Fast Moving
22186,RED STAR CARD HOLDER,1904,4840.84,284,2.6754736842105262,0.027861263501630366,73.26918389202301,A,Fast Moving
22842,BISCUIT TIN VINTAGE RED,761,4837.55,212,6.659859154929578,0.02784232803652093,73.29702622005954,A,Medium Moving
22534,MAGIC DRAWING SLATE SPACEBOY ,11981,4833.3,461,0.41773584905660377,0.027817867329312695,73.32484408738885,A,Fast Moving
21832,CHOCOLATE CALCULATOR,2995,4833.23,281,1.6823076923076923,0.027817464447076317,73.35266155183594,A,Fast Moving
84937,KASHMIR FOLKART TUMBLERS,2486,4827.82,83,2.0901204819277113,0.027786327405665362,73.3804478792416,A,Fast Moving
22595,GINGHAM HEART DECORATION,5951,4817.33,331,0.86,0.02772595262481491,73.40817383186642,A,Fast Moving
22156,HEART DECORATION WITH PEARLS ,5717,4816.42,414,0.8554800936768149,0.027720715155742086,73.43589454702216,A,Fast Moving
23109,PACK OF SIX LED TEA LIGHTS,1715,4808.55,174,2.913728813559322,0.02767541968145295,73.46356996670362,A,Medium Moving
23126,FELTCRAFT GIRL AMELIE KIT,982,4799.38,255,5.022217898832685,0.02762264210848835,73.4911926088121,A,Medium Moving
23263,SET OF 3 WOODEN HEART DECORATIONS,3717,4791.58,389,1.3180143540669855,0.027577749516435587,73.51877035832854,A,Fast Moving
23162,REGENCY TEA STRAINER,1362,4789.24,142,3.7471830985915493,0.027564281738819755,73.54633464006736,A,Medium Moving
21700,BIG DOUGHNUT FRIDGE MAGNETS,5727,4786.83,325,0.8460365853658537,0.027550411078967555,73.57388505114632,A,Fast Moving
22610,PENS ASSORTED FUNNY FACE,12170,4764.98,223,0.3729017857142857,0.02742465426661461,73.60130970541293,A,Fast Moving
84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,2280,4745.26,346,2.785457142857143,0.027311156585168386,73.6286208619981,A,Fast Moving
23554,LANDMARK FRAME OXFORD STREET,419,4730.65,54,12.385185185185184,0.02722706930697724,73.65584793130508,A,Medium Moving
23555,LANDMARK FRAME NOTTING HILL ,419,4730.65,48,12.405102040816328,0.02722706930697724,73.68307500061205,A,Medium Moving
22433,WATERING CAN GREEN DINOSAUR,2622,4728.62,347,1.9389714285714286,0.02721538572212248,73.71029038633417,A,Fast Moving
22180,RETRO SPOT LAMP,490,4718.9,177,9.876271186440677,0.027159442645872105,73.73744982898003,A,Medium Moving
22243,"HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",3081,4718.849999999999,140,1.634507042253521,0.027159154872846127,73.76460898385288,A,Fast Moving
22906,12 MESSAGE CARDS WITH ENVELOPES,2960,4716.0,346,1.642876712328767,0.02714275181036531,73.79175173566324,A,Fast Moving
84508A,CAMOUFLAGE DESIGN TEDDY,2221,4714.950000000001,62,2.4483870967741934,0.02713670857681975,73.81888844424006,A,Fast Moving
85061W,WHITE JEWELLED HEART DECORATION,5858,4714.5199999999995,330,0.8508720930232557,0.027134233728796323,73.84602267796886,A,Fast Moving
21588,RETROSPOT GIANT TUBE MATCHES,2056,4713.6,182,2.523243243243243,0.027128938705118306,73.87315161667398,A,Fast Moving
22956,36 FOIL HEART CAKE CASES,2438,4699.370000000001,225,2.059442060085837,0.027047038501924605,73.9001986551759,A,Fast Moving
82599,FANNY'S REST STOPMETAL SIGN,2312,4695.3,354,2.0840111420612817,0.027023613777609888,73.92722226895351,A,Fast Moving
23052,RECYCLED ACAPULCO MAT TURQUOISE,571,4694.75,221,8.246380090497738,0.027020448274324118,73.95424271722784,A,Medium Moving
21056,DOCTOR'S BAG SOFT TOY,525,4681.63,179,9.227988826815642,0.026944936632307154,73.98118765386015,A,Medium Moving
37446,MINI CAKE STAND WITH HANGING CAKES,3496,4677.4,311,1.4208860759493671,0.026920591034309306,74.00810824489446,A,Fast Moving
22244,3 HOOK HANGER MAGIC GARDEN,2623,4672.049999999999,140,1.9202127659574468,0.026889799320529522,74.03499804421499,A,Fast Moving
23295,SET OF 12 MINI LOAF BAKING CASES,5957,4670.63,359,0.8245753424657534,0.026881626566591717,74.06187967078158,A,Fast Moving
20682,RED RETROSPOT CHILDRENS UMBRELLA,1462,4670.16,265,3.2912734082397,0.026878921500147507,74.08875859228172,A,Medium Moving
22412,METAL SIGN NEIGHBOURHOOD WITCH ,2286,4661.1,308,2.0911858974358974,0.026826777027840067,74.11558536930956,A,Fast Moving
22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,3996,4659.84,255,1.238125,0.026819525147585392,74.14240489445714,A,Fast Moving
20978,36 PENCILS TUBE SKULLS,3789,4654.17,396,1.2471782178217823,0.026786891686439336,74.16919178614359,A,Fast Moving
22434,BALLOON PUMP WITH 10 BALLOONS,2521,4654.13,262,1.9469402985074626,0.026786661468018558,74.19597844761161,A,Fast Moving
22442,GROW YOUR OWN FLOWERS SET OF 3,858,4653.66,164,7.1531515151515155,0.026783956401574348,74.22276240401318,A,Medium Moving
21577,SAVE THE PLANET COTTON TOTE BAG,2210,4648.5,330,2.2349397590361444,0.026754258225293287,74.24951666223848,A,Fast Moving
22998,TRAVEL CARD WALLET KEEP CALM,11645,4641.32,437,0.42781818181818176,0.026712934018762662,74.27622959625724,A,Fast Moving
22509,SEWING BOX RETROSPOT DESIGN ,372,4640.4,172,14.400867052023122,0.026707638995084645,74.30293723525233,A,Medium Moving
22115,METAL SIGN EMPIRE TEA,2709,4639.530000000001,350,2.1777903682719546,0.02670263174443261,74.32963986699676,A,Fast Moving
23314,VINTAGE CHRISTMAS TABLECLOTH,391,4638.52,104,12.439714285714286,0.026696818729307827,74.35633668572606,A,Medium Moving
22175,PINK OWL SOFT TOY,1654,4622.68,295,2.9367340067340066,0.02660565223467759,74.38294233796074,A,Medium Moving
84270,ASSTD DESIGN BUBBLE GUM RING,22410,4622.099999999999,385,0.20935064935064934,0.026602314067576228,74.40954465202832,A,Fast Moving
22688,DOORMAT PEACE ON EARTH BLUE,856,4621.360000000001,85,7.836705882352941,0.02659805502679174,74.43614270705511,A,Medium Moving
21896,POTTING SHED TWINE,2297,4618.08,226,2.0918340611353714,0.026579177116287496,74.4627218841714,A,Fast Moving
23165,LARGE CERAMIC TOP STORAGE JAR,2950,4617.9,220,1.6319819819819819,0.026578141133393973,74.4893000253048,A,Fast Moving
22472,TV DINNER TRAY DOLLY GIRL,1043,4614.57,202,4.844108910891089,0.02655897544986375,74.51585900075466,A,Medium Moving
21407,BROWN CHECK CAT DOORSTOP ,1128,4606.25,329,4.216012084592145,0.0265110900183408,74.542370090773,A,Medium Moving
23558,LANDMARK FRAME LONDON BRIDGE ,410,4604.2,47,12.401063829787235,0.026499291324275646,74.56886938209728,A,Medium Moving
22691,DOORMAT WELCOME SUNRISE,718,4602.26,182,7.752857142857143,0.026488125730867656,74.59535750782814,A,Medium Moving
22562,MONSTERS STENCIL CRAFT,3938,4600.54,362,1.2526575342465753,0.026478226338773964,74.62183573416691,A,Fast Moving
21544,SKULLS  WATER TRANSFER TATTOOS ,5750,4599.5,366,0.8446091644204851,0.026472240659833595,74.64830797482674,A,Fast Moving
22128,PARTY CONES CANDY ASSORTED,3867,4588.65,186,1.240904255319149,0.026409793913196093,74.67471776873994,A,Fast Moving
85049G,CHOCOLATE BOX RIBBONS ,3761,4570.5,459,1.2607822410147993,0.02630533230476562,74.7010231010447,A,Fast Moving
21116,OWL DOORSTOP,954,4569.54,246,4.94085020242915,0.026299807062666818,74.72732290810737,A,Medium Moving
23234,BISCUIT TIN VINTAGE CHRISTMAS,1632,4567.38,232,2.926051502145923,0.02628737526794451,74.75361028337531,A,Medium Moving
22073,RED RETROSPOT STORAGE JAR,1254,4566.42,240,3.7211999999999996,0.02628185002584571,74.77989213340115,A,Medium Moving
23159,SET OF 5 PANCAKE DAY MAGNETS,2255,4562.7300000000005,195,2.0822448979591837,0.02626061237652844,74.80615274577768,A,Fast Moving
22242,"HOOK, 5 HANGER , MAGIC TOADSTOOL",2902,4560.3,209,1.635781990521327,0.026246626607465844,74.83239937238514,A,Fast Moving
22305,COFFEE MUG PINK PAISLEY DESIGN,2230,4559.8,126,2.5366666666666666,0.026243748877206055,74.85864312126235,A,Fast Moving
21955,DOOR MAT UNION JACK GUNS AND ROSES,725,4547.29,163,7.285818181818183,0.02617174806610604,74.88481486932845,A,Medium Moving
22350,ILLUSTRATED CAT BOWL ,1730,4540.86,154,2.5526923076923076,0.026134740454965097,74.91094960978342,A,Medium Moving
23286,BLUE VINTAGE SPOT BEAKER,4901,4528.29,164,0.8464634146341463,0.02606239431623391,74.93701200409964,A,Fast Moving
22222,CAKE PLATE LOVEBIRD WHITE,1219,4512.45,297,4.6180134680134675,0.02597122782160368,74.96298323192124,A,Medium Moving
21363,HOME SMALL WOOD LETTERS,911,4509.45,331,4.95,0.02595396144004492,74.98893719336128,A,Medium Moving
23569,TRADTIONAL ALPHABET STAMP SET,926,4497.3,174,4.9455056179775285,0.025884032594731956,75.01482122595601,A,Medium Moving
22119,PEACE WOODEN BLOCK LETTERS,749,4492.31,283,6.65744827586207,0.02585531284673923,75.04067653880276,A,Medium Moving
21156,RED SPOTTY CHILDS APRON,2434,4482.6,271,1.9307692307692308,0.025799427325094052,75.06647596612785,A,Fast Moving
47568,ENGLISH ROSE DESIGN PEG BAG,2262,4478.78,320,2.08595015576324,0.025777441465909233,75.09225340759376,A,Fast Moving
21713,CITRONELLA CANDLE FLOWERPOT,2565,4472.25,325,2.050757575757576,0.025739858308716338,75.11799326590247,A,Fast Moving
22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,3776,4466.91,213,1.2488317757009346,0.02570912414954175,75.14370239005201,A,Fast Moving
22604,SET OF 4 NAPKIN CHARMS CUTLERY,1906,4466.71,218,2.5365315315315318,0.025707973057437834,75.16941036310945,A,Fast Moving
20682,RED SPOTTY CHILDS UMBRELLA,1430,4464.5,213,3.2336448598130842,0.02569525348968955,75.19510561659914,A,Medium Moving
22583,PACK OF 6 HANDBAG GIFT BOXES,1764,4455.6,284,2.547466216216216,0.025644029891065245,75.2207496464902,A,Medium Moving
85063,CREAM SWEETHEART MAGAZINE RACK,275,4455.25,150,16.723333333333333,0.025642015479883384,75.2463916619701,A,Medium Moving
22304,COFFEE MUG BLUE PAISLEY DESIGN,2330,4455.110000000001,142,2.507957746478873,0.025641209715410646,75.27203287168551,A,Fast Moving
21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,1607,4452.650000000001,178,2.927900552486188,0.025627051282532464,75.29765992296804,A,Medium Moving
22199,FRYING PAN RED POLKADOT ,1153,4447.21,142,4.212517482517482,0.025595741577305917,75.32325566454534,A,Medium Moving
85184D,S/4 BLUE ROUND DECOUPAGE BOXES,8294,4445.139999999999,52,2.829615384615385,0.02558382777403037,75.34883949231937,A,Fast Moving
23010,CIRCUS PARADE BABY GIFT SET,285,4444.75,89,16.47808988764045,0.025581583144427735,75.3744210754638,A,Medium Moving
21718,RED METAL BEACH SPADE ,3691,4412.57,308,1.2533118971061092,0.025396372424907474,75.39981744788871,A,Fast Moving
22218,CAKE STAND LACE WHITE,1113,4406.75,183,4.192622950819672,0.02536287564468349,75.4251803235334,A,Medium Moving
22027,TEA PARTY BIRTHDAY CARD,10808,4395.65,636,0.42012558869701727,0.025298990032916083,75.45047931356632,A,Fast Moving
84467,ENGLISH ROSE DESIGN QUILTED THROW,306,4391.1,45,21.212222222222223,0.025272802687551978,75.47575211625387,A,Medium Moving
22203,MILK PAN RED RETROSPOT,1227,4386.64,270,3.677158671586716,0.025247133333634625,75.50099924958751,A,Medium Moving
23285,PINK VINTAGE SPOT BEAKER,4679,4384.83,132,0.8465909090909091,0.025236715950094173,75.52623596553761,A,Fast Moving
22672,FRENCH BATHROOM SIGN BLUE METAL,2723,4382.67,298,1.6521052631578945,0.02522428415537187,75.55146024969298,A,Fast Moving
15044B,BLUE PAPER PARASOL ,1624,4376.400000000001,148,2.9202702702702705,0.02518819741791407,75.5766484471109,A,Medium Moving
23176,ABC TREASURE BOOK BOX ,2088,4373.26,186,2.2636898395721925,0.02517012527188257,75.60181857238278,A,Fast Moving
22276,WASH BAG VINTAGE ROSE PAISLEY,1780,4372.5,303,2.5174342105263157,0.02516575112188768,75.62698432350467,A,Medium Moving
20977,36 PENCILS TUBE WOODLAND,3508,4357.64,357,1.2489473684210526,0.025080224978566643,75.65206454848324,A,Fast Moving
22241,GARLAND WOODEN HAPPY EASTER,3703,4354.31,326,1.2466060606060605,0.02506105929503643,75.67712560777828,A,Fast Moving
23198,PANTRY MAGNETIC  SHOPPING LIST,3063,4341.19,374,1.4806544502617802,0.024985547653019458,75.7021111554313,A,Fast Moving
21313,GLASS HEART T-LIGHT HOLDER ,5823,4338.75,258,0.8301538461538461,0.024971504329351673,75.72708265976065,A,Fast Moving
82581,TOILET METAL SIGN,8125,4337.97,728,0.551616847826087,0.024967015070146398,75.7520496748308,A,Fast Moving
22571,ROCKING HORSE RED CHRISTMAS ,5293,4336.8099999999995,379,0.8459897172236504,0.024960338735943673,75.77701001356674,A,Fast Moving
21471,STRAWBERRY RAFFIA FOOD COVER,1225,4324.95,229,3.729039301310044,0.02489207897418139,75.80190209254091,A,Medium Moving
21071,VINTAGE BILLBOARD DRINK ME MUG,3981,4299.7,314,1.215830721003135,0.024746753596061856,75.82664884613698,A,Fast Moving
21042,RED SPOTTY APRON ,764,4292.3,177,5.913276836158192,0.02470416318821693,75.8513530093252,A,Medium Moving
21243,PINK  SPOTTY PLATE ,2703,4291.59,205,1.6771219512195121,0.024700076811248018,75.87605308613644,A,Fast Moving
23275,SET OF 3 HANGING OWLS OLLIE BEAK,3613,4291.17,270,1.2882374100719425,0.024697659517829797,75.90075074565426,A,Fast Moving
22318,FIVE HEART HANGING DECORATION,1461,4281.150000000001,286,2.94448275862069,0.02463998980342355,75.92539073545768,A,Medium Moving
21578,WOODLAND DESIGN  COTTON TOTE BAG,1908,4275.0,276,2.242857142857143,0.024604593721228096,75.9499953291789,A,Fast Moving
22374,AIRLINE BAG VINTAGE JET SET RED,894,4273.34,341,4.924752186588921,0.024595039656765585,75.97459036883566,A,Medium Moving
21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,5383,4273.17,290,0.8482372881355932,0.02459406122847726,75.99918443006415,A,Fast Moving
23288,GREEN VINTAGE SPOT BEAKER,4505,4261.889999999999,134,0.8485925925925926,0.024529139633816328,76.02371356969796,A,Fast Moving
15044D,RED PAPER PARASOL,1544,4252.84,188,2.9333684210526316,0.02447705271611408,76.04819062241407,A,Medium Moving
22908,PACK OF 20 NAPKINS RED APPLES,5430,4246.44,410,0.8457894736842104,0.02444021776878873,76.07263084018285,A,Fast Moving
21967,PACK OF 12 SKULL TISSUES,15449,4246.29,371,0.30553191489361703,0.024439354449710796,76.09707019463256,A,Fast Moving
22593,CHRISTMAS GINGHAM STAR,5067,4246.11,311,0.875335463258786,0.024438318466817266,76.12150851309939,A,Fast Moving
23503,PLAYING CARDS KEEP CALM & CARRY ON,3432,4242.96,327,1.24811377245509,0.024420188766180576,76.14592870186557,A,Fast Moving
22361,GLASS JAR DAISY FRESH COTTON WOOL,1535,4242.650000000001,264,2.9243396226415097,0.024418404573419508,76.170347106439,A,Medium Moving
21564,PINK  HEART SHAPE LOVE BUCKET ,1897,4237.47,254,2.8632549019607842,0.02438859128792805,76.19473569772693,A,Fast Moving
22110,BIRD HOUSE HOT WATER BOTTLE,1866,4233.11,323,2.6974850299401196,0.024363497480062658,76.219099195207,A,Fast Moving
22611,VINTAGE UNION JACK SHOPPING BAG,896,4227.6,185,4.908157894736842,0.024331784892599746,76.24343098009959,A,Medium Moving
21249,WOODLAND  HEIGHT CHART STICKERS ,1553,4215.35,188,2.9090957446808514,0.02426128050123482,76.26769226060082,A,Medium Moving
20747,PICCADILLY TEA SET,309,4212.55,70,14.729999999999999,0.02424516521177998,76.2919374258126,A,Medium Moving
21916,SET 12 RETRO WHITE CHALK STICKS,10417,4211.9800000000005,537,0.42477231329690346,0.02424188459928382,76.31617931041188,A,Fast Moving
23530,WALL ART ONLY ONE PERSON ,1031,4211.55,73,4.749178082191781,0.024239409751260398,76.34041872016314,A,Medium Moving
23494,VINTAGE DOILY DELUXE SEWING KIT ,722,4194.900000000001,176,5.933050847457627,0.0241435813336093,76.36456230149675,A,Medium Moving
21506,"FANCY FONT BIRTHDAY CARD, ",10430,4186.92,544,0.4175824175824176,0.024097652758663005,76.38865995425542,A,Fast Moving
23167,SMALL CERAMIC TOP STORAGE JAR ,5666,4184.18,177,0.8270652173913042,0.02408188279683934,76.41274183705225,A,Fast Moving
22801,ANTIQUE GLASS PEDESTAL BOWL,1144,4175.85,226,3.760214592274678,0.024033939810711197,76.43677577686296,A,Medium Moving
22367,CHILDS APRON SPACEBOY DESIGN,2247,4174.35,289,1.9340206185567008,0.024025306619931817,76.46080108348289,A,Fast Moving
22348,TEA BAG PLATE RED RETROSPOT,5033,4171.19,353,0.8608938547486034,0.02400711936468992,76.48480820284759,A,Fast Moving
22653,BUTTON BOX ,2198,4158.36,231,1.9430769230769231,0.02393327680622364,76.5087414796538,A,Fast Moving
22180,RETROSPOT LAMP,424,4149.2,181,9.917955801104972,0.023880556787864236,76.53262203644167,A,Medium Moving
22299,PIG KEYRING WITH LIGHT & SOUND ,3795,4147.69,128,1.176875,0.023871866042479664,76.55649390248415,A,Fast Moving
20677,PINK POLKADOT BOWL,3563,4147.58,279,1.2566548042704626,0.023871232941822508,76.58036513542598,A,Fast Moving
15060B,FAIRY CAKE DESIGN UMBRELLA,1137,4138.17,274,3.7656204379562044,0.02381707405833321,76.6041822094843,A,Medium Moving
23389,SPACEBOY MINI BACKPACK,1030,4134.5,201,4.142118226600985,0.02379595151822633,76.62797816100253,A,Medium Moving
21590,KINGS CHOICE CIGAR BOX MATCHES ,3438,4128.78,280,1.2460553633217994,0.0237630302840543,76.65174119128659,A,Fast Moving
21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,1487,4127.450000000001,207,2.925,0.023755375521563257,76.67549656680815,A,Medium Moving
21591,COSY HOUR CIGAR BOX MATCHES ,3325,4124.33,356,1.248970189701897,0.023737418484742145,76.69923398529289,A,Fast Moving
79341,WILLOW BRANCH LIGHTS.,703,4121.25,63,6.628125,0.023719691666341823,76.72295367695924,A,Medium Moving
23404,HOME SWEET HOME BLACKBOARD,969,4108.58,136,4.863676470588236,0.023646769981558673,76.74660044694079,A,Medium Moving
48189,DOORMAT FRIENDSHIP ,795,4099.43,58,7.27448275862069,0.02359410751780447,76.7701945544586,A,Medium Moving
22476,EMPIRE UNION JACK TV DINNER TRAY,1221,4079.47,188,4.943121693121693,0.02347922852583354,76.79367378298443,A,Medium Moving
22070,SMALL RED RETROSPOT MUG IN BOX ,1426,4078.51,197,3.808693467336683,0.02347370328373474,76.81714748626817,A,Medium Moving
22426,ENAMEL WASH BOWL CREAM,1182,4073.3,273,3.677007299270073,0.023443717334427697,76.8405912036026,A,Medium Moving
21534,DAIRY MAID LARGE MILK JUG,851,4071.75,295,4.914765100671142,0.02343479637062234,76.86402599997322,A,Medium Moving
23397,FOOT STOOL HOME SWEET HOME ,434,4069.9,176,9.84772727272727,0.023424148768661106,76.88745014874188,A,Medium Moving
23241,TREASURE TIN GYMKHANA DESIGN,2005,4060.0,284,2.0751916376306623,0.02336716970951721,76.9108173184514,A,Fast Moving
21474,SWEETHEART CREAM STEEL FOLDIN BENCH,203,4049.85,92,19.95,0.023308751785243415,76.93412607023663,A,Medium Moving
10135,COLOURING PENCILS BROWN TUBE,3887,4048.14,249,1.2218650793650794,0.023298909947754923,76.95742498018438,A,Fast Moving
22760,"TRAY, BREAKFAST IN BED",337,4041.1499999999996,103,12.522815533980582,0.023258679278723018,76.98068365946311,A,Medium Moving
22075,6 RIBBONS ELEGANT CHRISTMAS ,2801,4031.27,256,1.5908429118773946,0.023201815328789517,77.0038854747919,A,Fast Moving
22601,CHRISTMAS RETROSPOT ANGEL WOOD,4923,4016.0699999999997,330,0.8705671641791044,0.023114332328891814,77.02699980712079,A,Fast Moving
22833,HALL CABINET WITH 3 DRAWERS,118,4013.59,11,43.27090909090909,0.023100058786803247,77.0500998659076,A,Medium Moving
22127,PARTY CONES CARNIVAL ASSORTED,3445,3998.45,146,1.2398666666666667,0.02301292111453672,77.07311278702214,A,Fast Moving
21355,TOAST ITS - I LOVE YOU ,3339,3982.15,278,1.2429078014184398,0.022919107108067476,77.0960318941302,A,Fast Moving
22574,HEART WOODEN CHRISTMAS DECORATION,4684,3980.62,309,0.8735987261146497,0.02291030125347251,77.11894219538368,A,Fast Moving
21535,RETRO SPOT SMALL MILK JUG,1637,3969.15,243,2.5357142857142856,0.022844286121312864,77.141786481505,A,Medium Moving
22959,WRAP CHRISTMAS VILLAGE,9663,3950.46,280,0.4180782918149466,0.02273671656420181,77.16452319806919,A,Fast Moving
23163,REGENCY SUGAR TONGS,1714,3949.7000000000003,134,2.4349253731343286,0.02273234241420693,77.18725554048339,A,Medium Moving
22053,EMPIRE DESIGN ROSETTE,4518,3948.92,66,1.2406060606060605,0.022727853155001653,77.2099833936384,A,Fast Moving
22721,SET OF 3 CAKE TINS SKETCHBOOK,908,3942.82,246,4.831295546558704,0.02269274484583218,77.23267613848422,A,Medium Moving
23129,HEART SHAPED HOLLY WREATH,942,3933.1800000000003,165,4.418727272727273,0.022637262206423377,77.25531340069065,A,Medium Moving
22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,4992,3931.8599999999997,451,0.853,0.02262966499853752,77.27794306568919,A,Fast Moving
20982,12 PENCILS TALL TUBE SKULLS,4601,3899.93,487,0.8489516129032257,0.022445893144147154,77.30038895883334,A,Fast Moving
22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,799,3899.05,239,4.9471311475409845,0.02244082833888992,77.32282978717222,A,Medium Moving
22474,SPACEBOY TV DINNER TRAY,888,3898.44,188,4.767526315789474,0.022437317507972974,77.3452671046802,A,Medium Moving
85132A,CHARLIE + LOLA BISCUITS TINS,1183,3896.65,147,5.674013605442177,0.022427015233642916,77.36769411991385,A,Medium Moving
22612,TEA COSY VINTAGE UNION JACK,988,3885.93,96,3.746938775510204,0.02236531669687296,77.39005943661073,A,Medium Moving
72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,955,3884.51,162,4.218192771084338,0.02235714394293515,77.41241658055367,A,Medium Moving
22790,"MIRROR, ARCHED GEORGIAN",200,3884.000000000001,1,19.42,0.022354208658070165,77.43477078921174,A,Medium Moving
20677,PINK SPOTTY BOWL,3325,3882.65,266,1.238037037037037,0.022346438786368716,77.45711722799811,A,Fast Moving
20979,36 PENCILS TUBE RED SPOTTY,3225,3882.29,202,1.2434803921568627,0.022344366820581666,77.47946159481869,A,Fast Moving
23144,ZINC T-LIGHT HOLDER STARS SMALL,4894,3879.98,237,0.8369747899159663,0.022331071706781426,77.50179266652547,A,Fast Moving
23340,VINTAGE CHRISTMAS CAKE FRILL,2453,3879.4500000000003,122,1.645121951219512,0.022328021312706045,77.52412068783818,A,Fast Moving
23486,ANTIQUE HEART SHELF UNIT,267,3879.15,68,16.44705882352941,0.02232629467455017,77.54644698251273,A,Medium Moving
21844,RETRO SPOT MUG,1396,3878.2000000000003,125,2.902,0.022320826987056563,77.56876780949979,A,Medium Moving
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,2693,3876.97,264,1.477781954887218,0.02231374777061747,77.59108155727041,A,Fast Moving
22548,HEADS AND TAILS SPORTING FUN,3315,3873.1,375,1.2533419689119172,0.022291474138406674,77.61337303140883,A,Fast Moving
23557,LANDMARK FRAME BAKER STREET ,347,3867.85,29,12.39310344827586,0.02226125797067885,77.63563428937951,A,Medium Moving
72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,1478,3862.88,189,4.1466315789473684,0.022232653331896512,77.65786694271141,A,Medium Moving
23255,CHILDRENS CUTLERY CIRCUS PARADE,962,3852.44,143,4.164965034965035,0.022172566324072038,77.68003950903548,A,Medium Moving
46000M,POLYESTER FILLER PAD 45x45cm,2485,3851.75,342,1.55,0.022168595056313526,77.7022081040918,A,Fast Moving
20961,STRAWBERRY BATH SPONGE ,3138,3850.66,314,1.274245283018868,0.02216232160434718,77.72437042569614,A,Fast Moving
21987,PACK OF 6 SKULL PAPER CUPS,6320,3848.8,347,0.6476338028169014,0.02215161644778075,77.74652204214392,A,Fast Moving
84509A,SET OF 4 ENGLISH ROSE PLACEMATS,1072,3842.84,245,3.7693061224489797,0.02211731390308402,77.768639356047,A,Medium Moving
21901,"KEY FOB , BACK DOOR ",6014,3833.42,575,0.6605387205387205,0.022063097464989523,77.790702453512,A,Fast Moving
21153,RED SPOTTY TABLECLOTH ,370,3832.5,123,10.632439024390244,0.022057802441311503,77.81276025595331,A,Medium Moving
21523,FANCY FONT HOME SWEET HOME DOORMAT,622,3822.5,128,6.4125,0.02200024783611565,77.83476050378943,A,Medium Moving
21143,ANTIQUE GLASS HEART DECORATION ,2003,3819.45,152,1.944267515923567,0.021982693681530913,77.85674319747096,A,Fast Moving
21068,VINTAGE BILLBOARD LOVE/HATE MUG,3901,3817.23,257,1.1899615384615385,0.021969916559177433,77.87871311403013,A,Fast Moving
22896,PEG BAG APPLES DESIGN,1586,3813.67,263,2.5858867924528304,0.02194942711972771,77.90066254114986,A,Medium Moving
21244,BLUE POLKADOT PLATE ,2395,3805.6299999999997,184,1.6758064516129032,0.021903153217150237,77.92256569436701,A,Fast Moving
21539,RETRO SPOTS BUTTER DISH,830,3793.5,147,4.88,0.021833339481047667,77.94439903384806,A,Medium Moving
