CustomerID,FirstPurchaseDate,LastPurchaseDate,TotalInvoices,TotalQuantity,TotalRevenue,AvgOrderValue,AvgBasketSize,AvgUniqueProducts,PreferredPurchaseHour,PreferredSeason,Country,Recency,Frequency,Monetary,Cluster,CustomerSegment
13197.0,2010-04-09 09:14:00,2010-04-09 09:14:00,1,204,373.0100000000001,19.632105263157897,204.0,19.0,9,Spring,United Kingdom,610,1,373.0100000000001,1,At-Risk Customers
13198.0,2010-10-01 13:27:00,2011-11-29 15:17:00,8,3449,4974.2300000000005,15.841496815286623,495.5031847133758,44.59235668789809,13,Autumn,United Kingdom,10,8,4974.2300000000005,0,Regular Customers
13199.0,2009-12-05 10:11:00,2011-12-06 12:30:00,67,11567,15964.21,78.64142857142858,211.4630541871921,4.487684729064039,14,Autumn,United Kingdom,4,67,15964.21,0,Regular Customers
13200.0,2011-08-05 14:50:00,2011-11-20 15:35:00,4,516,870.09,18.915,164.54347826086956,15.695652173913045,14,Autumn,United Kingdom,19,4,870.09,0,Regular Customers
13201.0,2010-03-07 11:01:00,2010-07-25 14:30:00,4,1036,1233.06,14.337906976744186,271.90697674418607,26.11627906976744,16,Spring,United Kingdom,502,4,1233.06,1,At-Risk Customers
13202.0,2009-12-09 10:48:00,2010-11-10 16:24:00,7,572,1580.3,22.90289855072464,82.8840579710145,10.159420289855072,14,Spring,United Kingdom,394,7,1580.3,1,At-Risk Customers
13203.0,2009-12-17 14:15:00,2011-11-30 10:45:00,10,2413,2648.25,15.670118343195266,303.58579881656806,20.91715976331361,14,Autumn,United Kingdom,10,10,2648.25,0,Regular Customers
13204.0,2009-12-08 14:56:00,2009-12-08 14:56:00,1,428,966.66,16.958947368421054,428.0,57.0,14,Winter,United Kingdom,731,1,966.66,1,At-Risk Customers
13205.0,2010-09-22 16:26:00,2010-09-22 16:26:00,1,256,2803.2,2803.2,256.0,1.0,16,Autumn,United Kingdom,443,1,2803.2,1,At-Risk Customers
13206.0,2009-12-07 13:48:00,2010-11-04 16:50:00,13,7086,8308.19,14.678780918727917,749.7314487632509,60.52650176678445,13,Winter,United Kingdom,400,13,8308.19,1,At-Risk Customers
13207.0,2010-04-06 16:37:00,2011-11-24 14:52:00,4,178,535.86,41.22,53.07692307692308,3.923076923076923,11,Summer,United Kingdom,15,4,535.86,0,Regular Customers
13208.0,2009-12-03 13:25:00,2011-10-12 09:54:00,9,1343,1976.3,7.842460317460318,185.93650793650792,33.5,19,Autumn,United Kingdom,59,9,1976.3,0,Regular Customers
13209.0,2010-01-24 14:30:00,2011-11-09 13:54:00,13,5781,8509.51,23.25002732240437,971.4918032786884,69.50273224043715,11,Spring,United Kingdom,30,13,8509.51,0,Regular Customers
13210.0,2011-09-07 08:18:00,2011-09-07 08:18:00,1,316,353.48,16.067272727272726,316.0,22.0,8,Autumn,United Kingdom,94,1,353.48,0,Regular Customers
13211.0,2009-12-06 15:24:00,2011-11-29 14:43:00,10,1845,2618.77,13.028706467661692,245.9303482587065,29.930348258706463,13,Autumn,United Kingdom,10,10,2618.77,0,Regular Customers
13212.0,2011-10-09 14:48:00,2011-11-20 12:40:00,3,309,786.83,5.580354609929079,155.6595744680851,66.35460992907801,12,Autumn,United Kingdom,20,3,786.83,0,Regular Customers
13213.0,2010-05-20 14:50:00,2011-10-14 11:42:00,11,2962,3851.52,18.88,412.7549019607843,25.58823529411765,13,Autumn,United Kingdom,57,11,3851.52,0,Regular Customers
13214.0,2010-03-03 14:10:00,2010-10-18 10:00:00,7,2966,3264.23,14.254279475982532,967.9563318777292,71.92576419213974,14,Spring,United Kingdom,418,7,3264.23,1,At-Risk Customers
13215.0,2010-11-02 18:26:00,2010-11-02 18:26:00,1,96,81.6,81.6,96.0,1.0,18,Autumn,United Kingdom,402,1,81.6,1,At-Risk Customers
13216.0,2011-03-17 12:18:00,2011-03-17 12:18:00,1,297,333.74,66.748,297.0,5.0,12,Spring,United Kingdom,268,1,333.74,1,At-Risk Customers
13217.0,2010-02-22 12:49:00,2011-08-09 15:32:00,4,512,666.48,133.296,131.2,1.4,10,Summer,United Kingdom,122,4,666.48,0,Regular Customers
13218.0,2011-08-04 16:59:00,2011-08-04 16:59:00,1,88,62.64,12.528,88.0,5.0,16,Summer,United Kingdom,127,1,62.63999999999999,0,Regular Customers
13219.0,2010-03-31 14:18:00,2010-03-31 14:18:00,1,11,76.23,6.930000000000001,11.0,11.0,14,Spring,United Kingdom,618,1,76.23,1,At-Risk Customers
13220.0,2010-05-13 10:35:00,2011-09-22 13:38:00,5,396,1336.09,25.20924528301887,153.43396226415095,23.90566037735849,10,Spring,United Kingdom,78,5,1336.09,0,Regular Customers
13221.0,2010-12-15 13:24:00,2011-04-13 16:58:00,2,244,847.41,12.839545454545457,123.87878787878788,33.121212121212125,13,Winter,United Kingdom,240,2,847.41,0,Regular Customers
13222.0,2010-05-11 13:54:00,2010-05-11 13:54:00,1,30,88.5,88.5,30.0,1.0,13,Spring,United Kingdom,577,1,88.5,1,At-Risk Customers
13223.0,2010-02-12 13:27:00,2011-05-23 13:03:00,6,568,969.12,74.5476923076923,102.76923076923076,3.0,13,Spring,United Kingdom,200,6,969.12,0,Regular Customers
13224.0,2011-07-11 14:10:00,2011-10-10 14:55:00,2,1518,2155.95,19.9625,779.8888888888889,56.66666666666666,14,Autumn,United Kingdom,60,2,2155.95,0,Regular Customers
13225.0,2009-12-17 09:09:00,2011-12-06 13:29:00,16,7401,16260.07,130.08056,542.856,12.152,13,Winter,United Kingdom,3,16,16260.07,0,Regular Customers
13226.0,2010-11-11 13:46:00,2011-03-11 14:35:00,2,179,312.46,11.159285714285714,88.14285714285714,14.285714285714286,14,Spring,United Kingdom,273,2,312.46,1,At-Risk Customers
13227.0,2011-05-22 11:47:00,2011-05-22 11:47:00,1,99,257.7,28.633333333333333,99.0,9.0,11,Spring,United Kingdom,202,1,257.7,0,Regular Customers
13228.0,2011-09-19 14:28:00,2011-09-19 14:28:00,1,200,358.0,179.0,200.0,2.0,14,Autumn,United Kingdom,81,1,358.0,0,Regular Customers
13229.0,2011-04-28 12:07:00,2011-04-28 12:07:00,1,63,160.95,16.095,63.0,10.0,12,Spring,United Kingdom,226,1,160.95,0,Regular Customers
13230.0,2010-03-18 20:02:00,2011-12-05 16:03:00,30,3520,6120.01,4.892094324540368,159.72741806554757,57.410071942446045,16,Spring,United Kingdom,4,30,6120.01,0,Regular Customers
13232.0,2011-04-10 13:48:00,2011-11-27 10:39:00,7,773,1328.35,6.575990099009901,116.53465346534654,36.29207920792079,13,Spring,United Kingdom,13,7,1328.35,0,Regular Customers
13233.0,2010-01-14 14:10:00,2011-09-26 13:25:00,4,1604,1176.46,15.479736842105265,424.9868421052632,19.86842105263158,14,Autumn,United Kingdom,74,4,1176.46,0,Regular Customers
13234.0,2009-12-07 12:32:00,2010-02-05 11:41:00,2,159,346.5,5.680327868852459,101.59016393442624,38.18032786885246,12,Winter,United Kingdom,673,2,346.5,1,At-Risk Customers
13235.0,2011-05-11 17:13:00,2011-05-11 17:13:00,1,441,1031.07,17.77706896551724,441.0,53.0,17,Spring,United Kingdom,212,1,1031.07,0,Regular Customers
13236.0,2011-08-25 08:58:00,2011-11-15 12:50:00,2,416,744.85,20.69027777777778,201.33333333333331,18.5,8,Summer,United Kingdom,25,2,744.85,0,Regular Customers
13237.0,2010-11-17 10:07:00,2010-11-17 10:07:00,1,128,643.0,26.791666666666668,128.0,24.0,10,Autumn,United Kingdom,388,1,643.0,1,At-Risk Customers
13238.0,2010-04-28 15:02:00,2011-11-22 15:37:00,6,442,1006.63,21.41765957446809,87.51063829787235,10.191489361702128,12,Autumn,United Kingdom,17,6,1006.63,0,Regular Customers
13239.0,2010-07-25 13:34:00,2011-03-23 10:25:00,5,1151,1594.69,17.14720430107527,393.76344086021504,28.93548387096774,10,Summer,United Kingdom,262,5,1594.69,0,Regular Customers
13240.0,2010-02-25 13:17:00,2011-09-04 14:08:00,8,709,1475.79,7.342238805970149,180.6417910447761,50.124378109452735,13,Autumn,United Kingdom,96,8,1475.79,0,Regular Customers
13241.0,2010-10-24 11:17:00,2010-10-24 11:17:00,1,46,112.53,2.81325,46.0,40.0,11,Autumn,United Kingdom,412,1,112.53,1,At-Risk Customers
13242.0,2010-02-09 13:12:00,2011-08-19 12:53:00,7,350,699.4,19.982857142857146,63.71428571428572,6.371428571428571,12,Summer,United Kingdom,112,7,699.4,0,Regular Customers
13243.0,2010-03-18 13:10:00,2011-05-20 13:14:00,5,554,1220.38,5.953073170731708,132.06829268292682,43.68780487804878,13,Spring,United Kingdom,203,5,1220.38,0,Regular Customers
13244.0,2011-09-08 11:46:00,2011-09-08 11:46:00,1,38,121.74,4.508888888888889,38.0,27.0,11,Autumn,United Kingdom,93,1,121.74,0,Regular Customers
13245.0,2010-10-03 14:03:00,2011-10-20 11:40:00,2,371,989.22,21.982666666666667,202.9777777777778,24.377777777777776,14,Autumn,United Kingdom,51,2,989.22,0,Regular Customers
13246.0,2010-07-02 13:36:00,2011-11-21 16:50:00,11,2796,3351.75,9.034366576819409,260.5094339622641,42.94878706199461,13,Autumn,United Kingdom,18,11,3351.75,0,Regular Customers
13247.0,2011-09-18 11:31:00,2011-11-22 10:59:00,4,328,501.12,20.0448,138.84,9.96,11,Autumn,United Kingdom,18,4,501.12,0,Regular Customers
13248.0,2011-06-03 13:05:00,2011-08-07 12:40:00,2,305,465.68,17.91076923076923,213.1153846153846,17.923076923076923,13,Summer,United Kingdom,125,2,465.68,0,Regular Customers
13249.0,2010-01-24 12:11:00,2011-09-08 13:26:00,9,1246,1608.9299999999998,45.969428571428566,103.25714285714284,11.228571428571428,16,Autumn,United Kingdom,92,9,1608.93,0,Regular Customers
13250.0,2010-07-25 14:01:00,2010-09-05 11:33:00,2,107,253.09,13.320526315789474,70.47368421052632,15.421052631578949,14,Summer,United Kingdom,461,2,253.09,1,At-Risk Customers
13251.0,2010-11-02 13:20:00,2010-11-02 13:20:00,1,215,252.68,10.1072,215.0,25.0,13,Autumn,United Kingdom,402,1,252.68,1,At-Risk Customers
13252.0,2010-03-24 10:30:00,2010-11-10 16:00:00,2,134,399.3,21.01578947368421,113.57894736842104,15.421052631578949,10,Spring,United Kingdom,394,2,399.3,1,At-Risk Customers
13253.0,2010-01-05 12:13:00,2011-07-06 10:09:00,4,3015,2951.11,39.34813333333334,784.7866666666666,19.69333333333333,12,Winter,United Kingdom,157,4,2951.11,0,Regular Customers
13254.0,2010-11-28 15:42:00,2010-11-28 15:42:00,1,43,51.41,12.8525,43.0,4.0,15,Autumn,United Kingdom,376,1,51.41,1,At-Risk Customers
13255.0,2010-07-15 13:20:00,2011-11-30 13:14:00,3,407,678.76,26.106153846153845,158.42307692307693,9.76923076923077,13,Summer,United Kingdom,9,3,678.76,0,Regular Customers
13257.0,2010-09-29 14:58:00,2010-09-29 14:58:00,1,33,149.75,21.392857142857142,33.0,7.0,14,Autumn,United Kingdom,436,1,149.75,1,At-Risk Customers
13258.0,2010-11-04 12:45:00,2011-11-28 09:31:00,5,446,1009.43,22.94159090909091,109.13636363636364,12.840909090909092,13,Autumn,United Kingdom,12,5,1009.43,0,Regular Customers
13259.0,2010-01-10 10:26:00,2011-10-09 10:48:00,9,503,1402.54,4.480958466453674,77.27476038338658,48.319488817891376,10,Autumn,United Kingdom,62,9,1402.54,0,Regular Customers
13260.0,2011-10-09 13:21:00,2011-10-09 13:21:00,1,142,557.62,69.7025,142.0,8.0,13,Autumn,United Kingdom,61,1,557.62,0,Regular Customers
13261.0,2011-02-27 10:41:00,2011-03-16 12:22:00,2,210,944.1,104.9,171.11111111111111,7.222222222222222,10,Winter,United Kingdom,269,2,944.1,1,At-Risk Customers
13262.0,2010-04-18 12:14:00,2011-03-21 15:06:00,3,247,573.45,11.469,83.4,19.32,12,Spring,United Kingdom,263,3,573.45,1,At-Risk Customers
13263.0,2010-10-22 17:07:00,2011-12-08 13:59:00,39,5372,8676.2,4.554435695538058,161.60419947506563,57.650918635170605,15,Spring,United Kingdom,1,39,8676.2,0,Regular Customers
13264.0,2010-09-23 12:42:00,2010-09-23 12:42:00,1,375,722.5600000000001,19.014736842105265,375.0,38.0,12,Autumn,United Kingdom,443,1,722.5600000000001,1,At-Risk Customers
13265.0,2011-03-11 09:54:00,2011-10-17 15:02:00,5,1740,2092.66,23.25177777777777,403.6444444444445,19.75555555555556,9,Spring,United Kingdom,53,5,2092.66,0,Regular Customers
13266.0,2009-12-17 10:52:00,2011-11-28 14:39:00,19,6837,6135.04,19.98384364820847,378.3094462540717,18.10097719869707,11,Spring,United Kingdom,11,19,6135.04,0,Regular Customers
13267.0,2009-12-07 16:56:00,2011-12-07 11:12:00,36,3959,9429.81,22.943576642335763,137.94403892944038,14.357664233576642,9,Autumn,United Kingdom,3,36,9429.81,0,Regular Customers
13268.0,2011-03-17 13:20:00,2011-11-22 11:51:00,11,3624,3174.75,7.331986143187067,470.3233256351039,54.34180138568129,11,Spring,United Kingdom,18,11,3174.75,0,Regular Customers
13269.0,2009-12-02 11:47:00,2011-12-08 14:53:00,28,6366,8537.32,17.566502057613167,308.43621399176953,32.66255144032922,12,Spring,United Kingdom,1,28,8537.32,0,Regular Customers
13270.0,2010-12-08 14:53:00,2010-12-08 14:53:00,1,200,590.0,590.0,200.0,1.0,14,Winter,United Kingdom,366,1,590.0,1,At-Risk Customers
13271.0,2011-11-02 14:31:00,2011-11-02 14:31:00,1,240,211.49,2.430919540229885,240.0,79.0,14,Autumn,United Kingdom,37,1,211.49,0,Regular Customers
13272.0,2011-09-11 12:06:00,2011-11-08 14:00:00,2,96,276.56,18.43733333333333,49.6,7.533333333333333,12,Autumn,United Kingdom,31,2,276.56,0,Regular Customers
13273.0,2011-08-18 14:02:00,2011-08-18 14:02:00,1,153,138.98,8.68625,153.0,16.0,14,Summer,United Kingdom,113,1,138.98,0,Regular Customers
13274.0,2010-10-26 13:48:00,2010-10-26 13:48:00,1,199,360.85,18.992105263157896,199.0,19.0,13,Autumn,United Kingdom,409,1,360.85,1,At-Risk Customers
13275.0,2010-03-17 14:05:00,2010-11-21 12:09:00,2,138,238.86,4.97625,118.16666666666669,40.66666666666666,14,Spring,United Kingdom,384,2,238.86,1,At-Risk Customers
13276.0,2010-03-07 14:05:00,2011-10-07 12:44:00,5,840,1891.91,7.915941422594143,246.744769874477,69.28033472803347,14,Autumn,United Kingdom,64,5,1891.91,0,Regular Customers
13277.0,2010-06-18 08:45:00,2011-11-24 09:21:00,7,382,523.3,22.752173913043475,58.0,4.130434782608695,14,Summer,United Kingdom,16,7,523.3,0,Regular Customers
13278.0,2010-04-08 11:59:00,2011-10-30 11:49:00,4,1358,1435.85,13.294907407407406,384.1203703703704,31.87037037037037,11,Autumn,United Kingdom,41,4,1435.85,0,Regular Customers
13279.0,2011-09-22 17:24:00,2011-09-22 17:24:00,1,73,137.75,15.305555555555555,73.0,9.0,17,Autumn,United Kingdom,78,1,137.75,0,Regular Customers
13280.0,2010-03-05 09:07:00,2011-08-09 13:14:00,7,1489,2293.33,11.186975609756097,263.77560975609754,34.44390243902439,16,Autumn,United Kingdom,122,7,2293.33,0,Regular Customers
13281.0,2010-09-26 16:03:00,2010-09-26 16:03:00,1,201,350.85,15.947727272727274,201.0,22.0,16,Autumn,United Kingdom,439,1,350.85,1,At-Risk Customers
13282.0,2010-10-29 14:11:00,2011-11-21 15:33:00,4,410,1313.19,25.74882352941177,104.84313725490196,13.352941176470589,15,Autumn,United Kingdom,18,4,1313.19,0,Regular Customers
13283.0,2010-03-09 14:36:00,2011-10-11 09:50:00,4,204,373.36,18.668,61.3,6.3,13,Spring,United Kingdom,60,4,373.36,0,Regular Customers
13284.0,2011-01-13 09:23:00,2011-01-13 09:23:00,1,91,201.19,15.476153846153846,91.0,13.0,9,Winter,United Kingdom,331,1,201.19,1,At-Risk Customers
13285.0,2010-03-25 14:26:00,2011-11-16 13:19:00,6,2457,3364.59,14.565324675324677,472.3982683982684,43.71861471861472,13,Spring,United Kingdom,23,6,3364.59,0,Regular Customers
13286.0,2010-04-18 15:35:00,2010-04-18 15:35:00,1,274,734.91,14.998163265306122,274.0,46.0,15,Spring,United Kingdom,600,1,734.91,1,At-Risk Customers
13287.0,2010-01-04 10:43:00,2010-04-15 15:26:00,3,429,781.59,14.746981132075472,143.60377358490567,17.90566037735849,15,Winter,United Kingdom,603,3,781.59,1,At-Risk Customers
13288.0,2010-02-11 14:59:00,2010-09-22 16:32:00,5,379,927.61,92.761,110.4,4.0,15,Summer,United Kingdom,443,5,927.61,1,At-Risk Customers
13289.0,2009-12-16 11:53:00,2009-12-16 11:53:00,1,119,307.95,19.246875,119.0,16.0,11,Winter,United Kingdom,724,1,307.95,1,At-Risk Customers
13290.0,2010-09-27 16:29:00,2010-09-27 16:29:00,1,1,208.63,208.63,1.0,1.0,16,Autumn,United Kingdom,438,1,208.63,1,At-Risk Customers
13291.0,2010-02-11 18:36:00,2011-07-07 10:36:00,11,1600,3270.79,10.285503144654088,167.72327044025158,30.67295597484277,19,Summer,United Kingdom,156,11,3270.79,0,Regular Customers
13292.0,2010-07-01 14:36:00,2011-11-01 10:04:00,5,530,994.51,16.856101694915253,120.84745762711864,13.33898305084746,10,Summer,United Kingdom,39,5,994.51,0,Regular Customers
13293.0,2010-02-09 12:05:00,2010-11-12 13:28:00,6,555,1192.94,16.56861111111111,119.66666666666669,15.944444444444445,12,Spring,United Kingdom,392,6,1192.94,1,At-Risk Customers
13294.0,2010-03-03 12:54:00,2011-06-03 08:54:00,3,996,1689.53,16.564019607843136,384.3137254901961,37.372549019607845,12,Spring,United Kingdom,190,3,1689.53,0,Regular Customers
13295.0,2010-05-12 09:13:00,2010-12-15 11:21:00,4,733,1101.97,16.44731343283582,198.0597014925373,17.686567164179106,11,Autumn,United Kingdom,360,4,1101.97,1,At-Risk Customers
13296.0,2010-05-11 14:29:00,2011-07-25 13:46:00,6,653,792.51,14.953018867924529,118.16981132075472,9.566037735849056,8,Summer,United Kingdom,137,6,792.51,0,Regular Customers
13297.0,2010-06-15 12:35:00,2011-12-02 09:32:00,7,2694,4368.62,35.51723577235772,591.2276422764228,28.67479674796748,15,Autumn,United Kingdom,8,7,4368.62,0,Regular Customers
13298.0,2011-12-08 13:11:00,2011-12-08 13:11:00,1,96,360.0,180.0,96.0,2.0,13,Winter,United Kingdom,1,1,360.0,0,Regular Customers
13299.0,2010-06-29 11:30:00,2011-03-16 12:55:00,3,416,1218.7,19.656451612903226,200.9032258064516,28.41935483870968,10,Autumn,United Kingdom,268,3,1218.7,1,At-Risk Customers
13300.0,2010-05-14 15:56:00,2011-06-23 13:09:00,3,455,1285.51,23.37290909090909,154.2,18.418181818181814,13,Summer,United Kingdom,169,3,1285.51,0,Regular Customers
13301.0,2011-02-20 13:13:00,2011-08-28 11:25:00,4,345,618.09,7.630740740740741,86.64197530864197,20.65432098765432,13,Summer,United Kingdom,104,4,618.09,0,Regular Customers
13302.0,2010-07-01 12:32:00,2011-07-07 17:56:00,2,12,159.2,53.06666666666666,6.333333333333333,1.6666666666666667,12,Summer,United Kingdom,155,2,159.2,0,Regular Customers
13303.0,2010-11-04 14:55:00,2010-11-04 14:55:00,1,26,61.72,15.43,26.0,4.0,14,Autumn,United Kingdom,400,1,61.72,1,At-Risk Customers
13304.0,2010-02-08 12:42:00,2010-12-23 14:35:00,4,716,1217.99,15.61525641025641,184.93589743589743,19.71794871794872,10,Winter,United Kingdom,351,4,1217.99,1,At-Risk Customers
13305.0,2010-03-10 14:49:00,2011-12-05 15:15:00,16,2228,3616.41,18.08205,204.455,23.55,14,Autumn,United Kingdom,4,16,3616.41,0,Regular Customers
13306.0,2010-10-05 14:55:00,2010-10-05 14:55:00,1,74,53.65,13.4125,74.0,4.0,14,Autumn,United Kingdom,430,1,53.65,1,At-Risk Customers
13307.0,2010-04-26 13:28:00,2011-08-11 17:14:00,3,140,273.34,18.222666666666665,89.33333333333333,11.4,13,Spring,United Kingdom,120,3,273.34,0,Regular Customers
13308.0,2010-04-22 09:22:00,2011-11-17 09:31:00,4,1073,1670.37,23.52633802816901,309.1830985915493,19.366197183098592,9,Spring,United Kingdom,23,4,1670.37,0,Regular Customers
13309.0,2010-11-12 12:10:00,2011-12-02 16:34:00,6,1914,1706.37,13.125923076923078,342.9307692307692,23.815384615384616,12,Autumn,United Kingdom,7,6,1706.37,0,Regular Customers
13310.0,2010-11-02 17:03:00,2011-11-11 17:23:00,5,816,1541.2,16.223157894736843,176.47368421052633,21.25263157894737,17,Autumn,United Kingdom,28,5,1541.2,0,Regular Customers
13311.0,2011-07-12 14:26:00,2011-12-05 12:55:00,2,305,598.57,23.02192307692308,252.7692307692308,22.307692307692307,14,Summer,United Kingdom,4,2,598.57,0,Regular Customers
13312.0,2010-09-14 14:36:00,2010-09-14 14:36:00,1,41,124.75,24.95,41.0,5.0,14,Autumn,United Kingdom,451,1,124.75,1,At-Risk Customers
13313.0,2009-12-02 16:18:00,2011-11-17 16:48:00,12,2308,3445.32,18.42417112299465,218.6951871657754,17.128342245989305,16,Winter,United Kingdom,22,12,3445.32,0,Regular Customers
13314.0,2011-09-27 10:20:00,2011-12-08 12:29:00,3,560,775.94,12.51516129032258,277.0967741935484,30.11290322580645,10,Autumn,United Kingdom,2,3,775.94,0,Regular Customers
13315.0,2010-01-19 15:34:00,2010-01-19 15:34:00,1,232,310.26000000000005,14.102727272727275,232.0,22.0,15,Winter,United Kingdom,689,1,310.26,1,At-Risk Customers
13316.0,2010-03-10 10:01:00,2011-11-02 13:40:00,10,19931,12940.82,74.80242774566474,1761.4161849710983,21.936416184971097,10,Autumn,United Kingdom,37,10,12940.82,0,Regular Customers
13317.0,2009-12-13 11:11:00,2011-10-04 13:35:00,19,3149,6486.091,18.854915697674414,262.02906976744185,28.44767441860465,13,Autumn,United Kingdom,66,19,6486.091,0,Regular Customers
13318.0,2011-11-02 13:26:00,2011-12-08 18:51:00,3,304,640.76,32.038,137.8,9.7,13,Autumn,United Kingdom,1,3,640.76,0,Regular Customers
13319.0,2009-12-06 14:46:00,2011-12-04 13:34:00,58,8974,21323.22,23.10208017334778,236.80281690140845,23.715059588299024,14,Autumn,United Kingdom,5,58,21323.22,0,Regular Customers
13320.0,2010-08-18 10:29:00,2011-09-22 18:07:00,6,1509,2211.6,14.842953020134228,275.1476510067114,27.308724832214764,10,Autumn,United Kingdom,78,6,2211.6,0,Regular Customers
13321.0,2011-09-14 15:18:00,2011-09-28 15:24:00,2,372,567.36,51.57818181818182,156.72727272727272,7.727272727272727,15,Autumn,United Kingdom,72,2,567.36,0,Regular Customers
13322.0,2011-11-22 14:21:00,2011-11-22 14:21:00,1,117,199.48,7.9792,117.0,25.0,14,Autumn,United Kingdom,17,1,199.48,0,Regular Customers
13323.0,2011-09-16 13:23:00,2011-12-06 17:12:00,5,175,787.85,37.516666666666666,35.095238095238095,4.333333333333333,13,Autumn,United Kingdom,3,5,787.85,0,Regular Customers
13324.0,2010-05-25 10:23:00,2011-11-03 16:28:00,18,8448,10513.47,79.6475,610.9848484848485,9.348484848484848,12,Autumn,United Kingdom,36,18,10513.47,0,Regular Customers
13325.0,2011-09-19 10:36:00,2011-09-19 10:36:00,1,240,675.3,56.275,240.0,12.0,10,Autumn,United Kingdom,82,1,675.3,0,Regular Customers
13326.0,2010-10-03 16:00:00,2010-10-03 16:00:00,1,140,281.76,21.673846153846156,140.0,13.0,16,Autumn,United Kingdom,432,1,281.76,1,At-Risk Customers
13327.0,2009-12-18 15:35:00,2011-11-01 10:21:00,20,4203,9134.48,28.45632398753894,257.13084112149534,20.58878504672897,15,Spring,United Kingdom,39,20,9134.48,0,Regular Customers
13328.0,2011-01-27 15:22:00,2011-01-27 15:22:00,1,680,1308.48,76.96941176470588,680.0,17.0,15,Winter,United Kingdom,316,1,1308.48,1,At-Risk Customers
13329.0,2009-12-04 15:41:00,2011-11-08 10:29:00,8,3311,4808.77,40.75228813559322,542.7966101694915,16.779661016949152,14,Autumn,United Kingdom,32,8,4808.77,0,Regular Customers
13330.0,2010-02-23 10:12:00,2011-09-08 12:27:00,6,1951,2796.1,23.8982905982906,349.1794871794872,20.726495726495727,12,Autumn,United Kingdom,93,6,2796.1,0,Regular Customers
13331.0,2010-11-03 08:04:00,2010-11-03 08:04:00,1,54,262.4,21.866666666666664,54.0,12.0,8,Autumn,United Kingdom,402,1,262.4,1,At-Risk Customers
13332.0,2011-11-25 13:30:00,2011-11-25 13:30:00,1,179,350.90000000000003,16.709523809523812,179.0,21.0,13,Autumn,United Kingdom,14,1,350.9,0,Regular Customers
13333.0,2010-02-19 09:26:00,2010-10-24 13:24:00,3,685,1015.74,18.468,281.3090909090909,28.163636363636364,9,Autumn,United Kingdom,411,3,1015.74,1,At-Risk Customers
13334.0,2010-02-25 12:21:00,2011-09-18 15:21:00,5,3198,6201.8,13.08396624472574,682.3122362869199,100.63713080168776,11,Winter,United Kingdom,82,5,6201.8,0,Regular Customers
13336.0,2011-09-23 14:05:00,2011-09-23 14:05:00,1,559,795.12,15.590588235294115,559.0,51.0,14,Autumn,United Kingdom,77,1,795.12,0,Regular Customers
13337.0,2010-06-11 13:27:00,2010-06-11 13:27:00,1,980,1575.26,18.106436781609197,980.0,87.0,13,Summer,United Kingdom,546,1,1575.26,1,At-Risk Customers
13338.0,2010-01-05 12:25:00,2011-07-05 09:06:00,4,1151,2445.62,19.10640625,313.6953125,34.84375,12,Summer,United Kingdom,158,4,2445.62,0,Regular Customers
13339.0,2011-05-23 08:31:00,2011-05-23 08:31:00,1,326,860.12,15.928148148148148,326.0,54.0,8,Spring,United Kingdom,201,1,860.12,0,Regular Customers
13340.0,2010-02-22 14:54:00,2011-10-25 13:15:00,12,9636,22100.56,102.7933023255814,1190.5488372093023,27.8,11,Summer,United Kingdom,45,12,22100.56,0,Regular Customers
13341.0,2011-03-24 09:50:00,2011-03-24 09:50:00,1,301,775.85,18.472619047619048,301.0,42.0,9,Spring,United Kingdom,261,1,775.85,1,At-Risk Customers
13343.0,2011-06-15 12:24:00,2011-06-15 12:24:00,1,135,353.43,18.60157894736842,135.0,19.0,12,Summer,United Kingdom,178,1,353.43,0,Regular Customers
13344.0,2011-03-07 10:28:00,2011-10-03 09:45:00,3,952,2511.69,21.6525,432.7931034482759,50.89655172413793,10,Spring,United Kingdom,68,3,2511.69,0,Regular Customers
13345.0,2011-02-25 09:01:00,2011-02-25 09:01:00,1,141,389.5,19.475,141.0,20.0,9,Winter,United Kingdom,288,1,389.5,1,At-Risk Customers
13346.0,2010-04-22 12:34:00,2010-09-03 11:41:00,6,180,299.4,49.9,30.0,1.0,14,Summer,United Kingdom,463,6,299.4,1,At-Risk Customers
13347.0,2011-09-30 13:28:00,2011-09-30 13:28:00,1,205,341.36,42.67,205.0,8.0,13,Autumn,United Kingdom,70,1,341.36,0,Regular Customers
13348.0,2011-10-06 17:28:00,2011-10-06 17:28:00,1,136,233.76,16.697142857142858,136.0,14.0,17,Autumn,United Kingdom,64,1,233.76,0,Regular Customers
13349.0,2011-11-29 08:07:00,2011-11-29 08:07:00,1,225,247.32,15.4575,225.0,16.0,8,Autumn,United Kingdom,11,1,247.32,0,Regular Customers
13350.0,2011-09-21 13:33:00,2011-11-23 16:33:00,2,287,979.12,24.478,150.4,27.2,13,Autumn,United Kingdom,16,2,979.12,0,Regular Customers
13351.0,2011-10-04 12:55:00,2011-10-04 12:55:00,1,117,373.94,23.37125,117.0,16.0,12,Autumn,United Kingdom,66,1,373.94,0,Regular Customers
13352.0,2011-10-10 13:55:00,2011-10-10 13:55:00,1,321,397.98,16.5825,321.0,24.0,13,Autumn,United Kingdom,60,1,397.98,0,Regular Customers
